Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i7-4702MQ,439,63.9,19746,https://cpu.userbenchmark.com/SpeedTest/2674/IntelR-CoreTM-i7-4702MQ-CPU---220GHz
CPU,,Intel,Core i7-4750HQ,440,63.9,4968,https://cpu.userbenchmark.com/SpeedTest/3709/IntelR-CoreTM-i7-4750HQ-CPU---200GHz
CPU,,Intel,Core i3-1115G4,441,63.8,3045,https://cpu.userbenchmark.com/SpeedTest/1333512/11th-Gen-IntelR-CoreTM-i3-1115G4---300GHz
CPU,,AMD,Ryzen 7 2800H,442,63.7,55,https://cpu.userbenchmark.com/SpeedTest/667422/AMD-Ryzen-7-2800H-with-Radeon-Vega-Graphics
CPU,,Intel,Core i5-8350U,443,63.6,15244,https://cpu.userbenchmark.com/SpeedTest/388461/IntelR-CoreTM-i5-8350U-CPU---170GHz
CPU,,Intel,Core i5-2400S,444,63.6,9288,https://cpu.userbenchmark.com/SpeedTest/304/IntelR-CoreTM-i5-2400S-CPU---250GHz
CPU,BX80662I36100,Intel,Core i3-6100,445,63.4,103809,https://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511
CPU,CM8068403360212,Intel,Pentium G5400T,446,63.3,142,https://cpu.userbenchmark.com/SpeedTest/528812/IntelR-PentiumR-Gold-G5400T-CPU---310GHz
CPU,,Intel,Core i5-8250U,447,63.2,223697,https://cpu.userbenchmark.com/SpeedTest/338266/IntelR-CoreTM-i5-8250U-CPU---160GHz
CPU,FJ8068404064405,Intel,Core i7-8565U,448,63.2,69616,https://cpu.userbenchmark.com/SpeedTest/591977/IntelR-CoreTM-i7-8565U-CPU---180GHz
CPU,,AMD,FX-6350 Six-Core,449,63.2,26796,https://cpu.userbenchmark.com/SpeedTest/713/AMD-FXtm-6350-Six-Core-Processor
CPU,,Intel,Core i5-8365U,450,63.2,5222,https://cpu.userbenchmark.com/SpeedTest/774761/IntelR-CoreTM-i5-8365U-CPU---160GHz
CPU,,Intel,Core i7-7567U,451,63.2,1756,https://cpu.userbenchmark.com/SpeedTest/219709/IntelR-CoreTM-i7-7567U-CPU---350GHz
CPU,BX80646I34330,Intel,Core i3-4330,452,63,5793,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876
CPU,,Intel,Core i7-3615QM,453,63,2360,https://cpu.userbenchmark.com/SpeedTest/806/IntelR-CoreTM-i7-3615QM-CPU---230GHz
CPU,HDE00ZFBGRBOX,AMD,Phenom II X6 1100T,454,63,11795,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1100T/Rating/2004
CPU,YD1400BBAEBOX,AMD,Ryzen 5 1400,455,63,63951,https://cpu.userbenchmark.com/AMD-Ryzen-5-1400/Rating/3922
CPU,,Intel,Xeon W3520,456,62.9,6217,https://cpu.userbenchmark.com/SpeedTest/3585/IntelR-XeonR-CPU-----------W3520----267GHz
CPU,,AMD,Phenom II X4 980,457,62.9,1072,https://cpu.userbenchmark.com/SpeedTest/5445/AMD-Phenomtm-II-X4-980-Processor
CPU,FD8320FRHKBOX,AMD,FX-8320,458,62.7,117731,https://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983
CPU,,Intel,Xeon E5540,459,62.7,429,https://cpu.userbenchmark.com/SpeedTest/13822/IntelR-XeonR-CPU-----------E5540----253GHz
CPU,,Intel,Core i7-3612QM,460,62.6,9891,https://cpu.userbenchmark.com/SpeedTest/329/IntelR-CoreTM-i7-3612QM-CPU---210GHz
CPU,FJ8068404064604,Intel,Core i5-8265U,461,62.5,71177,https://cpu.userbenchmark.com/SpeedTest/566107/IntelR-CoreTM-i5-8265U-CPU---160GHz
CPU,BX80677G4600,Intel,Pentium G4600,462,62.5,15041,https://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894
CPU,BX80646I34170,Intel,Core i3-4170,463,62.5,42128,https://cpu.userbenchmark.com/SpeedTest/28214/IntelR-CoreTM-i3-4170-CPU---370GHz
CPU,,Intel,Core i7-2920XM,464,62.4,853,https://cpu.userbenchmark.com/SpeedTest/459/IntelR-CoreTM-i7-2920XM-CPU---250GHz
CPU,,AMD,FX-8310,465,62.3,1543,https://cpu.userbenchmark.com/SpeedTest/18534/AMD-FXtm-8310-Eight-Core-Processor
CPU,,Intel,Core i7-3632QM,466,62.3,24421,https://cpu.userbenchmark.com/SpeedTest/36/IntelR-CoreTM-i7-3632QM-CPU---220GHz
CPU,,Intel,Core i7-3635QM,467,62.3,2627,https://cpu.userbenchmark.com/SpeedTest/2465/IntelR-CoreTM-i7-3635QM-CPU---240GHz
CPU,BX80646I34160,Intel,Core i3-4160,468,62.3,45318,https://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816
CPU,,AMD,FX-8300,469,62.2,42592,https://cpu.userbenchmark.com/SpeedTest/7163/AMD-FXtm-8300-Eight-Core-Processor
CPU,,Intel,Core i3-6098P,470,62.2,4911,https://cpu.userbenchmark.com/SpeedTest/80177/IntelR-CoreTM-i3-6098P-CPU---360GHz
CPU,,AMD,Phenom II X4 B65,471,62.2,206,https://cpu.userbenchmark.com/SpeedTest/6054/AMD-Phenomtm-II-X4-B65-Processor
CPU,YD1200BBAEBOX,AMD,Ryzen 3 1200,472,62.1,78046,https://cpu.userbenchmark.com/AMD-Ryzen-3-1200/Rating/3931
CPU,,Intel,Core i7-8665U,473,62.1,6743,https://cpu.userbenchmark.com/SpeedTest/740553/IntelR-CoreTM-i7-8665U-CPU---190GHz
CPU,FD8150FRGUBOX,AMD,FX-8150,474,62,21535,https://cpu.userbenchmark.com/AMD-FX-8150/Rating/2006
CPU,,Intel,Core i7-8550U,475,62,145516,https://cpu.userbenchmark.com/SpeedTest/320742/IntelR-CoreTM-i7-8550U-CPU---180GHz
CPU,,Intel,Core i7-4702HQ,476,61.8,3175,https://cpu.userbenchmark.com/SpeedTest/297/IntelR-CoreTM-i7-4702HQ-CPU---220GHz
CPU,BX80677G4560,Intel,Pentium G4560,477,61.7,68016,https://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892
CPU,,Intel,Xeon X3430,478,61.7,3433,https://cpu.userbenchmark.com/SpeedTest/5225/IntelR-XeonR-CPU-----------X3430----240GHz
CPU,,AMD,Phenom II X4 975,479,61.7,1099,https://cpu.userbenchmark.com/SpeedTest/3020/AMD-Phenomtm-II-X4-975-Processor
CPU,,Intel,Core i5-7260U,480,61.7,2325,https://cpu.userbenchmark.com/SpeedTest/269906/IntelR-CoreTM-i5-7260U-CPU---220GHz
CPU,FD837EWMHKBOX,AMD,FX-8370E,481,61.6,5085,https://cpu.userbenchmark.com/AMD-FX-8370E/Rating/2984
CPU,FD832EWMHKBOX,AMD,FX-8320E,482,61.4,33675,https://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985
CPU,,Intel,Core i7-2860QM,483,61.4,3659,https://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz
CPU,,Intel,Core i5-1035G4,484,61.3,10071,https://cpu.userbenchmark.com/SpeedTest/921077/IntelR-CoreTM-i5-1035G4-CPU---110GHz
CPU,BX80646I34150,Intel,Core i3-4150,485,61.3,34937,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,,AMD,Athlon II X4 555,486,61.3,114,https://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor
CPU,,Intel,Xeon E5-2620 v2,487,61.2,1962,https://cpu.userbenchmark.com/SpeedTest/4718/IntelR-XeonR-CPU-E5-2620-v2---210GHz
CPU,,Intel,Core i7-2760QM,488,61.2,8607,https://cpu.userbenchmark.com/SpeedTest/949/IntelR-CoreTM-i7-2760QM-CPU---240GHz
CPU,,Intel,Core i7-4712HQ,489,61.1,4602,https://cpu.userbenchmark.com/SpeedTest/10973/IntelR-CoreTM-i7-4712HQ-CPU---230GHz
CPU,CM8068403377713,Intel,Pentium G5500T,490,61.1,49,https://cpu.userbenchmark.com/SpeedTest/519437/IntelR-PentiumR-Gold-G5500T-CPU---320GHz
CPU,,AMD,Phenom II X6 1090T,491,61,23872,https://cpu.userbenchmark.com/SpeedTest/417/AMD-Phenomtm-II-X6-1090T-Processor
CPU,,Intel,Core2 Extreme X9770,492,60.9,468,https://cpu.userbenchmark.com/SpeedTest/10543/IntelR-CoreTM2-Extreme-CPU-X9770----320GHz
CPU,,Intel,Core i7-8650U,493,60.8,37755,https://cpu.userbenchmark.com/SpeedTest/353957/IntelR-CoreTM-i7-8650U-CPU---190GHz
CPU,,AMD,FX-6200 Six-Core,494,60.8,5177,https://cpu.userbenchmark.com/SpeedTest/2658/AMD-FXtm-6200-Six-Core-Processor
CPU,BX80677I37100T,Intel,Core i3-7100T,495,60.8,2386,https://cpu.userbenchmark.com/SpeedTest/230301/IntelR-CoreTM-i3-7100T-CPU---340GHz
CPU,,Intel,Xeon E5530,496,60.7,578,https://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz
CPU,,Intel,Core i3-2125,497,60.7,577,https://cpu.userbenchmark.com/SpeedTest/3545/IntelR-CoreTM-i3-2125-CPU---330GHz
CPU,FD6300WMHKBOX,AMD,FX-6300,498,60.6,256546,https://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555
CPU,,Intel,Xeon E5-1603 0,499,60.6,2689,https://cpu.userbenchmark.com/SpeedTest/9880/IntelR-XeonR-CPU-E5-1603-0---280GHz
CPU,BX80646I34130,Intel,Core i3-4130,500,60.5,40475,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621
